ETF,Short_MA,Long_MA,Total Return,Trade Count
SPY,80,165,1.7335700648612384,13.0
QQQ,80,165,2.354866668434761,13.0
DIA,80,170,1.1189787880731,17.0
SPY,80,170,1.661659405368903,13.0
QQQ,80,170,2.366097727361986,14.0
DIA,80,175,0.9278563689369168,16.0
SPY,80,175,1.5232803745231864,11.0
QQQ,80,175,2.2067361569476076,14.0
DIA,80,180,0.8453111063028247,14.0
SPY,80,180,1.6345159708100692,9.0
QQQ,80,180,2.765600540503163,13.0
DIA,80,185,0.7308334505571286,13.0
SPY,80,185,1.756808063063704,9.0
QQQ,80,185,2.992539057407803,14.0
DIA,80,190,0.7956312841910003,12.0
SPY,80,190,1.7391081337468806,9.0
QQQ,80,190,2.704818079675654,14.0
DIA,80,195,0.8643595073501436,12.0
SPY,80,195,1.7209603929522,11.0
QQQ,80,195,2.4844693884247717,13.0
DIA,80,200,0.9325713973336915,13.0
SPY,80,200,2.1020826728174415,9.0
QQQ,80,200,3.215717981428237,12.0
DIA,80,205,0.9327301764093114,13.0
SPY,80,205,2.0613931238663628,9.0
QQQ,80,205,2.4546807560364616,13.0
DIA,80,210,0.8178089956616741,12.0
SPY,80,210,1.8896780123571189,8.0
QQQ,80,210,2.6681118251992,12.0
DIA,80,215,0.6839217259306272,12.0
SPY,80,215,1.975182329320519,7.0
QQQ,80,215,3.4678626993952584,9.0
DIA,80,220,0.6484935290807459,13.0
SPY,80,220,2.033031762224371,7.0
QQQ,80,220,3.7101310986859994,9.0
DIA,80,225,0.5951340591794627,12.0
SPY,80,225,1.8736558927952571,7.0
QQQ,80,225,2.953155545377143,9.0
DIA,80,230,0.5265981251356433,11.0
SPY,80,230,1.8436288541583217,7.0
QQQ,80,230,3.3340747601216894,9.0
DIA,80,235,0.7520764424380042,11.0
SPY,80,235,1.7415000229358708,7.0
QQQ,80,235,3.780970553559494,9.0
DIA,80,240,0.7169883248165574,11.0
SPY,80,240,1.73418701174973,7.0
QQQ,80,240,3.5548056214286747,7.0
DIA,80,245,0.8499720009510472,11.0
SPY,80,245,1.9112918914950607,6.0
QQQ,80,245,3.36269467140671,7.0
DIA,80,250,0.7616645784900655,11.0
SPY,80,250,2.0181109071982513,6.0
QQQ,80,250,3.393054596555637,7.0
DIA,80,255,0.7117661410964435,10.0
SPY,80,255,1.8828293930271074,6.0
QQQ,80,255,3.3140735372994685,7.0
DIA,85,90,0.25621893340143664,64.0
SPY,85,90,1.4857523864633229,67.0
QQQ,85,90,2.719517995064694,53.0
DIA,85,95,0.3442902487673838,47.0
SPY,85,95,0.874741207433481,38.0
QQQ,85,95,1.2174824017814219,36.0
DIA,85,100,0.4486309531576165,38.0
SPY,85,100,0.7551104800193742,32.0
QQQ,85,100,1.5214276426751048,33.0
DIA,85,105,0.3245375843221421,35.0
SPY,85,105,0.923567781684846,32.0
QQQ,85,105,0.9484889873112752,27.0
DIA,85,110,0.6119638444218212,28.0
SPY,85,110,1.490396226299389,27.0
QQQ,85,110,0.9428998543998257,22.0
DIA,85,115,0.4384143018763951,24.0
SPY,85,115,1.498173353964558,25.0
QQQ,85,115,1.1646346494147646,20.0
DIA,85,120,0.6244209363518443,22.0
SPY,85,120,1.1152264359757806,22.0
QQQ,85,120,1.3730350932965458,18.0
DIA,85,125,0.872964770960355,23.0
SPY,85,125,0.7735509790224397,22.0
QQQ,85,125,1.2363901276200595,19.0
DIA,85,130,0.996575828823395,21.0
SPY,85,130,1.4679282145119226,20.0
QQQ,85,130,1.6943521420957062,18.0
DIA,85,135,1.0562653124285548,19.0
SPY,85,135,1.7170275853178025,20.0
QQQ,85,135,1.8093693035047105,17.0
DIA,85,140,1.1320543669086875,18.0
SPY,85,140,1.2131683529665835,19.0
QQQ,85,140,1.8971618848260827,16.0
DIA,85,145,1.2058460271858387,17.0
SPY,85,145,1.3042155356225966,19.0
QQQ,85,145,2.02511754603103,15.0
DIA,85,150,1.4919919853191375,16.0
SPY,85,150,1.3511407503945878,16.0
QQQ,85,150,2.2168949387407686,14.0
DIA,85,155,1.3885769428100896,16.0
SPY,85,155,1.310503228726338,17.0
QQQ,85,155,2.025461350742643,14.0
DIA,85,160,1.2034065247301542,16.0
SPY,85,160,1.2544313039093042,14.0
QQQ,85,160,1.6355561110826042,15.0
DIA,85,165,1.0376390850818313,17.0
SPY,85,165,1.4708532506159635,13.0
QQQ,85,165,1.7310595746847253,14.0
DIA,85,170,0.8146815064316872,18.0
SPY,85,170,1.3923096958458485,13.0
QQQ,85,170,1.7899738061644466,14.0
DIA,85,175,1.0014753709352053,17.0
SPY,85,175,1.471763970509802,13.0
QQQ,85,175,1.8020354151268307,14.0
DIA,85,180,0.7504744563823693,16.0
SPY,85,180,1.3322254797374424,9.0
QQQ,85,180,2.186051816442868,14.0
DIA,85,185,0.7498516883639994,13.0
SPY,85,185,1.4705711521021705,9.0
QQQ,85,185,2.360135884337217,14.0
DIA,85,190,0.8931088159001601,12.0
SPY,85,190,1.6997270644830236,9.0
QQQ,85,190,2.4116169515361654,12.0
DIA,85,195,0.7894342415128404,12.0
SPY,85,195,1.8554416168296415,9.0
QQQ,85,195,2.7438512284260788,11.0
DIA,85,200,0.8011323440565841,12.0
SPY,85,200,1.850493542648226,9.0
QQQ,85,200,2.6062166581161867,11.0
DIA,85,205,0.6184327452127314,13.0
SPY,85,205,1.7455929745195307,9.0
QQQ,85,205,3.367796852961484,10.0
DIA,85,210,0.7068572347389539,12.0
SPY,85,210,1.9826892527178193,8.0
QQQ,85,210,3.106536140462283,10.0
DIA,85,215,0.5650944110570661,12.0
SPY,85,215,1.8278049060019388,7.0
QQQ,85,215,3.000862802838082,10.0
DIA,85,220,0.60007064058696,12.0
SPY,85,220,1.6868399249530013,7.0
QQQ,85,220,3.6712925150146942,9.0
DIA,85,225,0.6204483425093783,14.0
SPY,85,225,1.6472154153930365,7.0
QQQ,85,225,3.3978273914395007,9.0
DIA,85,230,0.5853715542596309,12.0
SPY,85,230,1.6501546238659333,7.0
QQQ,85,230,3.67396046944849,9.0
DIA,85,235,0.5595630938576335,11.0
SPY,85,235,1.6810438130565801,7.0
QQQ,85,235,3.561197433343538,9.0
DIA,85,240,0.6053783499755485,11.0
SPY,85,240,1.9301620224732234,7.0
QQQ,85,240,3.595578900147756,7.0
DIA,85,245,0.5877765335220193,11.0
SPY,85,245,2.040657624588719,6.0
QQQ,85,245,3.4570944687149687,7.0
DIA,85,250,0.5935774442683877,11.0
SPY,85,250,1.9324823733509229,6.0
QQQ,85,250,3.2302257103680914,7.0
DIA,85,255,0.5960622654158116,10.0
SPY,85,255,1.8837577031064394,6.0
QQQ,85,255,3.121967655363324,7.0
DIA,90,95,0.6996935285034855,63.0
SPY,90,95,0.8195840194789614,62.0
QQQ,90,95,2.0830625067007427,45.0
DIA,90,100,0.5349307503605589,41.0
SPY,90,100,1.046515710182403,36.0
QQQ,90,100,0.9668068394223408,35.0
DIA,90,105,0.31736794290110004,38.0
SPY,90,105,1.1981868846028485,30.0
QQQ,90,105,0.8478806092700306,29.0
DIA,90,110,0.4366195439716536,38.0
SPY,90,110,1.2213493253194274,30.0
QQQ,90,110,1.094605643907471,26.0
DIA,90,115,0.7338861872660447,28.0
SPY,90,115,1.4750741240745389,26.0
QQQ,90,115,1.2634355544567963,21.0
DIA,90,120,0.8089561032612518,24.0
SPY,90,120,1.2637258087456251,24.0
QQQ,90,120,1.0519326595670067,18.0
DIA,90,125,1.09033777206486,23.0
SPY,90,125,1.495801954013901,23.0
QQQ,90,125,0.9064400241021247,18.0
DIA,90,130,0.9536993694956488,22.0
SPY,90,130,1.2702662507989801,23.0
QQQ,90,130,1.3703369610479355,18.0
DIA,90,135,1.3873432498108786,20.0
SPY,90,135,1.125328539038951,21.0
QQQ,90,135,2.0040764688385684,18.0
DIA,90,140,1.6898648944715968,18.0
SPY,90,140,1.0090801871473016,20.0
QQQ,90,140,2.1565544096265854,16.0
DIA,90,145,1.6471999739297396,20.0
SPY,90,145,1.1887051369525343,19.0
QQQ,90,145,1.8693423353151828,15.0
DIA,90,150,1.463842901962718,17.0
SPY,90,150,1.4015267911242102,19.0
QQQ,90,150,1.745626767289691,15.0
DIA,90,155,1.2445270642231399,17.0
SPY,90,155,1.3770768826964663,16.0
QQQ,90,155,1.957983229471628,14.0
DIA,90,160,0.8920731148959269,18.0
SPY,90,160,1.2200489949407145,14.0
QQQ,90,160,2.10733185880296,15.0
DIA,90,165,0.8906631706226782,18.0
SPY,90,165,1.3928824682979526,13.0
QQQ,90,165,1.8814715816577086,14.0
DIA,90,170,0.8110950737208311,19.0
SPY,90,170,1.3453083364919776,13.0
QQQ,90,170,2.1463211172335948,14.0
DIA,90,175,1.0035998013201723,16.0
SPY,90,175,1.5518356807484732,11.0
QQQ,90,175,2.22777629464533,14.0
DIA,90,180,0.5786677691790307,17.0
SPY,90,180,1.674398585079806,12.0
QQQ,90,180,1.6105940952199127,14.0
DIA,90,185,0.6197224177378933,13.0
SPY,90,185,1.647069092812027,9.0
QQQ,90,185,1.8931476626299744,13.0
DIA,90,190,0.6736044784513078,12.0
SPY,90,190,1.7674456953658995,9.0
QQQ,90,190,1.7264740317194134,11.0
DIA,90,195,0.8542959896507838,12.0
SPY,90,195,1.4841118241673428,9.0
QQQ,90,195,2.248476277286033,11.0
DIA,90,200,0.7631934906014948,12.0
SPY,90,200,1.6142911488514669,9.0
QQQ,90,200,3.2881373906943274,11.0
DIA,90,205,0.784671178675385,12.0
SPY,90,205,1.6240997909384398,9.0
QQQ,90,205,3.3487622778758697,10.0
DIA,90,210,0.6307139945414308,13.0
SPY,90,210,1.5345357609596553,8.0
QQQ,90,210,3.310775926751079,10.0
DIA,90,215,0.7994547251458088,12.0
SPY,90,215,1.54053657898198,7.0
QQQ,90,215,3.9578236322597435,10.0
DIA,90,220,0.9009378619999613,12.0
SPY,90,220,1.540632279771284,7.0
QQQ,90,220,4.582986563017239,10.0
DIA,90,225,0.6827743132746189,13.0
SPY,90,225,1.6242237627023952,7.0
QQQ,90,225,3.830896863719345,9.0
DIA,90,230,0.6741784621117832,14.0
SPY,90,230,1.726512689821011,7.0
QQQ,90,230,3.4945474710576105,9.0
DIA,90,235,0.5412170431083625,12.0
SPY,90,235,1.7600710163501527,7.0
QQQ,90,235,3.630910585019495,8.0
DIA,90,240,0.4591182195440635,13.0
SPY,90,240,1.6659384381880464,7.0
QQQ,90,240,3.521505629796083,7.0
DIA,90,245,0.6210393280295505,12.0
SPY,90,245,1.7100025713850466,6.0
QQQ,90,245,3.157390518271953,7.0
DIA,90,250,0.6377974952386105,13.0
SPY,90,250,1.8341778010912266,6.0
QQQ,90,250,3.2120998611158065,7.0
DIA,90,255,0.5443942662231751,11.0
SPY,90,255,1.9344213956007619,6.0
QQQ,90,255,3.3498520899317006,7.0
DIA,95,100,0.2249976563118865,62.0
SPY,95,100,1.402593864606811,55.0
QQQ,95,100,3.0719195401922486,42.0
DIA,95,105,0.42120800302105055,44.0
SPY,95,105,1.5199380501141029,37.0
QQQ,95,105,1.3690367390524862,33.0
DIA,95,110,0.6945635521935054,39.0
SPY,95,110,1.283235875752184,30.0
QQQ,95,110,1.5836400760463216,27.0
DIA,95,115,0.9651592647321394,34.0
SPY,95,115,1.4980195994707377,29.0
QQQ,95,115,1.281807376363675,24.0
DIA,95,120,1.2784951719707833,31.0
SPY,95,120,1.3791917344237508,25.0
QQQ,95,120,1.6140179078919132,22.0
DIA,95,125,1.1778094689855965,26.0
SPY,95,125,1.607374469246066,26.0
QQQ,95,125,1.6838069477204511,21.0
DIA,95,130,1.1805454821735135,22.0
SPY,95,130,1.5500256627823057,23.0
QQQ,95,130,1.709903380872924,18.0
DIA,95,135,1.1615819441925828,20.0
SPY,95,135,1.4834578818178357,21.0
QQQ,95,135,1.7969582285723695,19.0
DIA,95,140,1.1896286707762025,21.0
SPY,95,140,1.6502534745611674,20.0
QQQ,95,140,2.4908589967631016,15.0
DIA,95,145,1.1372513862564668,20.0
SPY,95,145,1.4333163407498057,21.0
QQQ,95,145,2.024169807462345,16.0
DIA,95,150,1.3845728607054264,18.0
SPY,95,150,1.3569977286208594,20.0
QQQ,95,150,1.7288718395657154,16.0
DIA,95,155,1.181114775997393,18.0
SPY,95,155,1.614678453592929,17.0
QQQ,95,155,2.093297028799163,15.0
DIA,95,160,0.864759778464985,18.0
SPY,95,160,1.676247860506824,15.0
QQQ,95,160,1.7000456285895549,15.0
DIA,95,165,0.798063282542492,17.0
SPY,95,165,1.5439907653839562,12.0
QQQ,95,165,1.9838213872088093,18.0
DIA,95,170,0.6464555818772912,16.0
SPY,95,170,1.8018194756804662,12.0
QQQ,95,170,2.0887374657030295,14.0
DIA,95,175,0.7519534993468051,15.0
SPY,95,175,1.9366769701318987,11.0
QQQ,95,175,2.0292837200841447,14.0
DIA,95,180,0.825541150334165,14.0
SPY,95,180,1.874787051675865,11.0
QQQ,95,180,1.8369500530010812,13.0
DIA,95,185,0.9199081898420449,13.0
SPY,95,185,1.6561788136358713,11.0
QQQ,95,185,1.7929866307417437,12.0
DIA,95,190,0.8321652377410962,13.0
SPY,95,190,1.5337511393476406,9.0
QQQ,95,190,1.9443744231573037,12.0
DIA,95,195,0.8834369890933649,11.0
SPY,95,195,1.4999327974081722,9.0
QQQ,95,195,2.278193107565904,11.0
DIA,95,200,0.7369546355485019,11.0
SPY,95,200,1.4752883334170375,9.0
QQQ,95,200,2.806106989712122,11.0
DIA,95,205,0.625097222797782,12.0
SPY,95,205,1.7511135027844,8.0
QQQ,95,205,3.6893887976198085,11.0
DIA,95,210,0.7733238490513332,12.0
SPY,95,210,1.7838613071692406,8.0
QQQ,95,210,3.592430315045423,10.0
DIA,95,215,0.8906967322553241,13.0
SPY,95,215,1.7642576430828107,7.0
QQQ,95,215,4.488102615580576,10.0
DIA,95,220,0.7151865586457442,13.0
SPY,95,220,1.79449235308801,7.0
QQQ,95,220,4.033881669880558,9.0
DIA,95,225,0.9171560101988121,13.0
SPY,95,225,1.814984796261374,7.0
QQQ,95,225,3.501159389242124,9.0
DIA,95,230,0.7765310159893168,13.0
SPY,95,230,1.8255266544282036,7.0
QQQ,95,230,3.320213699743003,8.0
DIA,95,235,0.6729988182210271,15.0
SPY,95,235,1.6759892642826557,7.0
QQQ,95,235,3.8579496694041344,8.0
DIA,95,240,0.7742328358806594,12.0
SPY,95,240,1.8900865275843426,6.0
QQQ,95,240,3.7247586620640645,7.0
DIA,95,245,0.8285732067476239,11.0
SPY,95,245,1.9116513821908523,6.0
QQQ,95,245,3.2688604556141003,7.0
DIA,95,250,0.7582270390531392,12.0
SPY,95,250,1.926321575409724,6.0
QQQ,95,250,3.3676987979438957,7.0
DIA,95,255,0.7308231360726802,12.0
SPY,95,255,1.9664371368363942,6.0
QQQ,95,255,3.5040293831357925,7.0
DIA,100,105,0.6095006064856527,66.0
SPY,100,105,1.9438607855651329,49.0
QQQ,100,105,3.7404139797239706,39.0
DIA,100,110,1.0914924791602219,45.0
SPY,100,110,1.5735534315733002,36.0
QQQ,100,110,2.167242237643695,32.0
DIA,100,115,0.8583510255465738,37.0
SPY,100,115,1.8220221834020842,31.0
QQQ,100,115,2.3669571978873267,25.0
DIA,100,120,1.2560483421580915,30.0
SPY,100,120,1.7649008887915287,27.0
QQQ,100,120,1.7546587966633056,24.0
DIA,100,125,2.1595756145502705,27.0
SPY,100,125,1.927093958864336,25.0
QQQ,100,125,1.8934226147629025,22.0
DIA,100,130,1.8926572970174163,24.0
SPY,100,130,2.0154370150897187,24.0
QQQ,100,130,1.251687521399523,20.0
DIA,100,135,1.6993035258937739,22.0
SPY,100,135,2.2432482103429305,22.0
QQQ,100,135,1.7364330472370209,18.0
DIA,100,140,1.226360586561245,21.0
SPY,100,140,2.104624452475268,19.0
QQQ,100,140,1.8737661360162399,18.0
DIA,100,145,1.659740794921385,21.0
SPY,100,145,1.4735909632755435,18.0
QQQ,100,145,1.4069068043049109,16.0
DIA,100,150,1.2768897025875376,20.0
SPY,100,150,1.5810299165826627,18.0
QQQ,100,150,1.445408462449803,16.0
DIA,100,155,0.7889663558982523,21.0
SPY,100,155,2.0662536289059754,14.0
QQQ,100,155,1.3596004153511032,17.0
DIA,100,160,0.7441312748638345,18.0
SPY,100,160,2.357057553768439,13.0
QQQ,100,160,2.3748186266814915,16.0
DIA,100,165,0.7650839806075309,18.0
SPY,100,165,1.9874059877018544,14.0
QQQ,100,165,2.3438354932469707,15.0
DIA,100,170,0.7069519536459303,16.0
SPY,100,170,1.9729881465881367,13.0
QQQ,100,170,1.6796933989968243,14.0
DIA,100,175,0.8079473648786151,15.0
SPY,100,175,1.9853204509162494,11.0
QQQ,100,175,1.7989940372928612,14.0
DIA,100,180,1.0635003377718828,15.0
SPY,100,180,1.8707328544369597,10.0
QQQ,100,180,2.0658448504921862,13.0
DIA,100,185,0.9026083490847581,14.0
SPY,100,185,1.8293498944318927,10.0
QQQ,100,185,1.9225863556840337,13.0
DIA,100,190,0.9377721436975015,13.0
SPY,100,190,1.91616395459936,10.0
QQQ,100,190,1.7316607432583844,13.0
DIA,100,195,1.1671583680247357,12.0
SPY,100,195,1.6499741437356277,9.0
QQQ,100,195,1.7134487420774147,12.0
DIA,100,200,1.146885440519951,11.0
SPY,100,200,1.567343007552643,8.0
QQQ,100,200,2.2725881526008993,12.0
DIA,100,205,1.06805623691996,11.0
SPY,100,205,1.540685162058101,8.0
QQQ,100,205,2.632349005184583,11.0
DIA,100,210,1.089926128024402,11.0
SPY,100,210,1.871883890299335,9.0
QQQ,100,210,3.764388347235016,10.0
DIA,100,215,1.079839955150777,11.0
SPY,100,215,2.0501574026134124,8.0
QQQ,100,215,3.87205582022501,10.0
DIA,100,220,0.9210275604580567,12.0
SPY,100,220,2.1556876159038447,7.0
QQQ,100,220,3.776176144006505,9.0
DIA,100,225,1.108679716627682,11.0
SPY,100,225,1.984319236538524,7.0
QQQ,100,225,3.4289585923394306,9.0
DIA,100,230,1.0764566089346563,11.0
SPY,100,230,1.808125043268943,7.0
QQQ,100,230,3.6848841831924437,8.0
DIA,100,235,0.945746063102874,12.0
SPY,100,235,2.042084829176933,7.0
QQQ,100,235,3.2241268528987677,8.0
DIA,100,240,1.0080042931277546,11.0
SPY,100,240,1.9510726108303702,6.0
QQQ,100,240,3.3344268282968494,7.0
DIA,100,245,0.8932967373537344,11.0
SPY,100,245,2.0959375013580908,6.0
QQQ,100,245,3.738806006887917,7.0
DIA,100,250,1.0128368811350135,13.0
SPY,100,250,2.027961749966932,6.0
QQQ,100,250,3.5892153223237226,7.0
DIA,100,255,1.0429980765427724,10.0
SPY,100,255,1.9808943212120362,6.0
QQQ,100,255,3.6095198313817436,7.0
DIA,105,110,0.9691539093852812,64.0
SPY,105,110,1.7545732074567306,49.0
QQQ,105,110,2.329641123595809,36.0
DIA,105,115,1.4721687291787586,49.0
SPY,105,115,1.7699249757105808,39.0
QQQ,105,115,2.0148316384851723,30.0
DIA,105,120,2.296080838668828,37.0
SPY,105,120,2.7686344567596843,31.0
QQQ,105,120,1.4322614042626576,25.0
DIA,105,125,2.0930260325911347,28.0
SPY,105,125,2.723533695945005,27.0
QQQ,105,125,1.8576088873214767,23.0
DIA,105,130,2.2467269571823634,27.0
SPY,105,130,2.0717507279535763,25.0
QQQ,105,130,1.8128274011446899,21.0
DIA,105,135,2.3897578356681355,26.0
SPY,105,135,1.7305679027185592,25.0
QQQ,105,135,1.815801350867976,18.0
DIA,105,140,1.8539515664849597,26.0
SPY,105,140,2.0334156365805955,20.0
QQQ,105,140,1.2437650109205984,18.0
DIA,105,145,1.2694474660953636,20.0
SPY,105,145,1.8800096411284093,18.0
QQQ,105,145,1.4359128015436746,16.0
DIA,105,150,1.1774785140062876,21.0
SPY,105,150,2.1069101769550245,16.0
QQQ,105,150,1.4451559507467344,16.0
DIA,105,155,1.036609750580078,21.0
SPY,105,155,2.153566889540921,16.0
QQQ,105,155,1.160603521148973,17.0
DIA,105,160,1.1896051856713838,23.0
SPY,105,160,2.263578146114596,13.0
QQQ,105,160,2.468213942528136,15.0
DIA,105,165,1.097415635372848,18.0
SPY,105,165,2.490956289933586,12.0
QQQ,105,165,2.599011426089381,14.0
DIA,105,170,1.0963967686629421,17.0
SPY,105,170,2.5683646501307846,12.0
QQQ,105,170,2.1299096089737386,14.0
DIA,105,175,1.3258160977290645,16.0
SPY,105,175,2.155941267854904,12.0
QQQ,105,175,2.2773779343043543,14.0
DIA,105,180,0.9265618339877768,18.0
SPY,105,180,1.9015952816164452,13.0
QQQ,105,180,1.7974262659273212,13.0
DIA,105,185,0.9313441087189462,16.0
SPY,105,185,2.030836492849705,10.0
QQQ,105,185,1.8127856091229848,13.0
DIA,105,190,1.3214864151889687,13.0
SPY,105,190,2.161754349783358,10.0
QQQ,105,190,2.3465056945226195,12.0
DIA,105,195,1.4200112885930096,13.0
SPY,105,195,1.9976400799744423,9.0
QQQ,105,195,2.2129034162507706,13.0
DIA,105,200,1.1445957209660822,13.0
SPY,105,200,1.7842134636974092,10.0
QQQ,105,200,2.2450693052181165,12.0
DIA,105,205,1.2241253061287498,11.0
SPY,105,205,1.8839310348072025,8.0
QQQ,105,205,2.012574445989066,13.0
DIA,105,210,1.129570284565168,11.0
SPY,105,210,1.799357113719771,8.0
QQQ,105,210,3.3080596919451484,13.0
DIA,105,215,1.1466344686851109,11.0
SPY,105,215,2.0513738099076284,7.0
QQQ,105,215,3.3376564387880343,12.0
DIA,105,220,1.1654546168335127,12.0
SPY,105,220,2.0668718643894586,7.0
QQQ,105,220,3.4591225725973347,11.0
DIA,105,225,1.1665078773394328,11.0
SPY,105,225,2.3558587274128873,7.0
QQQ,105,225,3.023097528259897,9.0
DIA,105,230,1.3246521305574528,11.0
SPY,105,230,2.43315226577108,7.0
QQQ,105,230,3.540079126128121,8.0
DIA,105,235,1.3131769831501354,12.0
SPY,105,235,2.1668958399430047,6.0
QQQ,105,235,4.074757076662283,8.0
DIA,105,240,1.1302304212465049,11.0
SPY,105,240,2.251037039156288,6.0
QQQ,105,240,3.661616144305193,7.0
DIA,105,245,0.9837526056393122,11.0
SPY,105,245,2.1933566923586865,6.0
QQQ,105,245,3.940492296026556,8.0
DIA,105,250,0.9530394964012305,9.0
SPY,105,250,2.009178848021621,6.0
QQQ,105,250,4.179948075277561,7.0
DIA,105,255,0.9367043482570836,9.0
SPY,105,255,2.178498673891943,6.0
QQQ,105,255,3.9496123065683975,7.0
DIA,110,115,2.0775347776611603,67.0
SPY,110,115,2.6039965080641134,51.0
QQQ,110,115,1.5252370668560382,39.0
DIA,110,120,2.690434338315579,46.0
SPY,110,120,3.063932915307186,39.0
QQQ,110,120,1.568796620706614,30.0
DIA,110,125,2.903811229192584,36.0
SPY,110,125,2.563188742403082,31.0
QQQ,110,125,2.1329703193884395,23.0
DIA,110,130,2.5362387424828428,29.0
SPY,110,130,2.1012657465181004,26.0
QQQ,110,130,1.927566168101401,23.0
DIA,110,135,2.171534713678151,26.0
SPY,110,135,1.9034306016408418,24.0
QQQ,110,135,1.3258060615495024,22.0
DIA,110,140,1.8859723203605228,23.0
SPY,110,140,1.7067958740565308,23.0
QQQ,110,140,1.5893854225260209,19.0
DIA,110,145,1.1904510175493113,24.0
SPY,110,145,2.1208315216625993,20.0
QQQ,110,145,0.9451800864988584,17.0
DIA,110,150,0.9973639981233355,20.0
SPY,110,150,2.2315914348431485,20.0
QQQ,110,150,1.61638285034486,16.0
DIA,110,155,1.2176873813611264,19.0
SPY,110,155,2.205826520417416,18.0
QQQ,110,155,2.20458491942578,16.0
DIA,110,160,1.0745987667657557,21.0
SPY,110,160,2.099677113992785,11.0
QQQ,110,160,2.015704041738001,16.0
DIA,110,165,1.1910082497575236,17.0
SPY,110,165,2.255778050367721,11.0
QQQ,110,165,1.705544882636317,14.0
DIA,110,170,1.1637250276464264,17.0
SPY,110,170,2.3616414648609574,11.0
QQQ,110,170,1.770067048940764,14.0
DIA,110,175,1.190135509896535,16.0
SPY,110,175,2.151174062231233,11.0
QQQ,110,175,1.5591885925930749,13.0
DIA,110,180,1.202981373841296,16.0
SPY,110,180,2.253909253261011,9.0
QQQ,110,180,1.8316849713958403,13.0
DIA,110,185,1.4085501881667502,17.0
SPY,110,185,2.234859743127953,10.0
QQQ,110,185,1.8377447541374559,13.0
DIA,110,190,1.6242179817420248,15.0
SPY,110,190,2.5245683501762293,11.0
QQQ,110,190,2.209573630174603,13.0
DIA,110,195,1.3745396658135438,13.0
SPY,110,195,2.3159573250874157,10.0
QQQ,110,195,1.9710128410794532,12.0
DIA,110,200,1.3408523387469997,13.0
SPY,110,200,2.159256301009163,9.0
QQQ,110,200,2.540549843397142,12.0
DIA,110,205,1.5380129068903083,13.0
SPY,110,205,2.30282941464312,9.0
QQQ,110,205,1.9184817165570869,12.0
DIA,110,210,1.3325374385124396,11.0
SPY,110,210,2.012270278287594,9.0
QQQ,110,210,2.7847494789526652,12.0
DIA,110,215,1.336726050725321,11.0
SPY,110,215,2.0933882135037645,9.0
QQQ,110,215,3.137207223052675,11.0
DIA,110,220,1.219160824761333,13.0
SPY,110,220,2.433777189990365,7.0
QQQ,110,220,3.108352964180429,9.0
DIA,110,225,1.3017990918021431,12.0
SPY,110,225,2.3605393903364784,7.0
QQQ,110,225,3.65313309281996,10.0
DIA,110,230,1.4022792469429026,11.0
SPY,110,230,2.5187383223946425,6.0
QQQ,110,230,3.535244022931318,10.0
DIA,110,235,1.254536547095754,12.0
SPY,110,235,2.4366334056352925,6.0
QQQ,110,235,3.8777095922311986,11.0
DIA,110,240,1.2263993732491634,12.0
SPY,110,240,2.2319206788504777,6.0
QQQ,110,240,3.8453279188654346,10.0
DIA,110,245,1.2741574939668259,10.0
SPY,110,245,2.264428427359465,6.0
QQQ,110,245,4.243656531981023,8.0
DIA,110,250,1.3502536791136874,9.0
SPY,110,250,2.463535322803833,6.0
QQQ,110,250,4.257070421020566,9.0
DIA,110,255,1.339528891541554,9.0
SPY,110,255,2.3273742558568107,6.0
QQQ,110,255,4.073419062038554,9.0
DIA,115,120,2.003653033028436,62.0
SPY,115,120,1.6796977750340032,50.0
QQQ,115,120,1.530358318757227,38.0
DIA,115,125,2.1597095410488993,41.0
SPY,115,125,1.956807720776148,37.0
QQQ,115,125,1.5289865364037492,29.0
DIA,115,130,1.6958119721405893,36.0
SPY,115,130,1.4956455753723592,31.0
QQQ,115,130,1.6464662167019934,24.0
DIA,115,135,1.718970516633886,32.0
SPY,115,135,1.2406923263157368,27.0
QQQ,115,135,1.5463435146158755,23.0
DIA,115,140,1.991110204190254,27.0
SPY,115,140,1.5150349212829202,25.0
QQQ,115,140,1.5257357565252736,20.0
DIA,115,145,1.2550288110728576,24.0
SPY,115,145,1.9480565018804539,23.0
QQQ,115,145,1.4617699408332143,21.0
DIA,115,150,1.1586733613586824,23.0
SPY,115,150,1.9732364279140837,19.0
QQQ,115,150,1.120713244655351,18.0
DIA,115,155,1.3167593025454898,21.0
SPY,115,155,1.6578292335288278,18.0
QQQ,115,155,1.2773573856832714,17.0
DIA,115,160,1.3262766862190802,19.0
SPY,115,160,1.8035015574971167,13.0
QQQ,115,160,1.6475337744386676,15.0
DIA,115,165,1.2072598485433854,18.0
SPY,115,165,1.9927629796969826,11.0
QQQ,115,165,1.7964477621301658,14.0
DIA,115,170,1.1403236966713863,16.0
SPY,115,170,2.0629408846274897,11.0
QQQ,115,170,1.4007727414338373,14.0
DIA,115,175,1.4158581409918263,16.0
SPY,115,175,2.1487060321118157,11.0
QQQ,115,175,1.5736501962239955,15.0
DIA,115,180,1.543558305213145,16.0
SPY,115,180,2.326525650433139,9.0
QQQ,115,180,1.7428812926012949,13.0
DIA,115,185,1.375627012791114,16.0
SPY,115,185,2.471572986403682,9.0
